path,sz,dt,latlong
/mnt/4C74F47B74F468DA/Pictures/IMG_4543-2019-09-01 043804.JPG,9592284,2019:08:29 13:46:29,"(47.71491944444445, -124.41922777777778)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4544-2019-09-01 043805.JPG,2894900,2019:08:29 13:47:42,"(47.71499166666667, -124.41910555555556)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4545-2019-09-01 043804.JPG,4095829,2019:08:29 13:47:59,"(47.71506111111111, -124.41911944444445)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4546-2019-09-01 043804.JPG,4066703,2019:08:29 13:49:02,"(47.71513055555556, -124.41851111111112)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4548-2019-09-05 202805.JPG,15371829,2019:08:29 13:49:13,"(47.71513055555556, -124.41851111111112)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4549-2019-09-01 043805.JPG,322624,2019:08:29 13:49:59,"(47.715136111111114, -124.41854166666667)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4550-2019-09-01 043805.JPG,2667323,2019:08:29 13:50:16,"(47.71514166666667, -124.41851111111112)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4551-2019-09-05 202805.JPG,2987673,2019:08:29 13:51:49,"(47.71515555555556, -124.41853333333334)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4553-2019-09-01 043805.JPG,3403974,2019:08:29 13:52:03,"(47.715125, -124.41851944444446)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4555-2019-09-01 043805.JPG,2015271,2019:08:29 13:53:30,"(47.71499166666667, -124.41850277777779)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4558-2019-09-30 015530.JPG,2749720,2019:08:29 13:56:35,"(47.713408333333334, -124.417725)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4559-2019-09-30 015532.JPG,3735638,2019:08:29 13:59:29,"(47.711758333333336, -124.416375)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4560-2019-09-01 043804.JPG,2286796,2019:08:29 14:00:46,"(47.71129166666667, -124.41603055555557)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4562-2019-09-01 043804.JPG,10946758,2019:08:29 14:05:24,"(47.71031111111111, -124.41448333333334)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4563-2019-09-01 043805.JPG,2260603,2019:08:29 14:05:59,"(47.710300000000004, -124.41447500000001)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4564-2019-09-01 043805.JPG,3435855,2019:08:29 14:06:03,"(47.710319444444444, -124.41448333333334)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4565-2019-09-01 043804.JPG,2452433,2019:08:29 15:23:03,"(47.50503055555556, -123.8214111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4566-2019-09-01 043804.JPG,11301749,2019:08:29 15:23:13,"(47.50503055555556, -123.8214111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4567-2020-05-24 194841.JPG,218619,2019:08:29 15:27:15,"(47.50518888888889, -123.8222111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4568-2019-09-30 015524.JPG,1900868,2019:08:29 15:27:23,"(47.5052, -123.82221944444444)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4569-2019-09-01 043804.JPG,3477414,2019:08:29 15:28:00,"(47.50528333333333, -123.82259444444443)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4570-2019-09-01 043805.JPG,2499501,2019:08:29 15:28:03,"(47.505202777777775, -123.82258611111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4572-2019-09-30 015529.JPG,13305478,2019:08:29 15:28:13,"(47.50525555555556, -123.8227611111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4573-2019-09-30 015531.JPG,7668302,2019:08:29 15:28:27,"(47.505272222222224, -123.82285277777777)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4574-2019-09-01 043805.JPG,4004312,2019:08:29 15:30:09,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4575-2019-09-30 015533.JPG,12721189,2019:08:29 15:30:14,"(47.50439166666666, -123.82337222222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4576-2019-09-01 043804.JPG,3448675,2019:08:29 15:32:43,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4577-2019-09-01 043805.JPG,18649697,2019:08:29 15:32:53,"(47.504805555555556, -123.82435555555556)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4578-2019-09-06 141833.JPG,3838916,2019:08:29 15:33:29,"(47.504872222222225, -123.82442499999999)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4579-2019-09-01 043804.JPG,11153085,2019:08:29 15:33:41,"(47.505005555555556, -123.82450833333333)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4580-2019-09-01 043805.JPG,3869097,2019:08:29 15:34:26,"(47.505066666666664, -123.82476944444444)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4581-2019-09-07 142720.JPG,3089739,2019:08:29 15:36:33,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4582-2015-03-26 162540.JPG,2120868,2015:03:26 11:25:40,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4582-2019-09-30 015522.JPG,8896651,2019:08:29 15:37:06,"(47.50550833333333, -123.82558333333333)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4583-2015-03-26 162551.JPG,1742658,2015:03:26 11:25:51,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4584-2015-03-26 162607.JPG,1707391,2015:03:26 11:26:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4584-2019-09-01 043805.JPG,2693838,2019:08:29 15:39:34,"(47.506175, -123.8263861111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4585-2015-03-27 153735.JPG,2469097,2015:03:27 10:37:35,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4585-2019-09-01 043804.JPG,2197122,2019:08:29 15:41:41,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4586-2015-03-27 153758.JPG,2433776,2015:03:27 10:37:58,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4586-2019-09-01 043804.JPG,2185553,2019:08:29 15:42:41,"(47.50743888888889, -123.82466944444444)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4624-2019-09-30 015531.JPG,1647959,2019:08:30 14:45:46,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4625-2019-09-30 015531.JPG,1704044,2019:08:30 16:31:37,"(47.60888611111111, -122.34121666666667)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4626-2020-01-02 141302.JPG,406113,2019:08:30 16:37:39,"(47.60933055555556, -122.34187222222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4627-2019-12-12 050759.JPG,1616529,2019:08:30 17:36:54,"(47.61519722222222, -122.34752777777777)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4630-2019-09-24 153408.JPG,1425958,2019:08:31 12:14:26,"(47.39539722222222, -122.30992777777777)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4632-2019-09-24 153408.JPG,1731123,2019:09:01 11:50:51,"(36.092936111111115, -86.82536944444445)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4633-2020-08-18 155319.JPG,2224780,2019:09:05 12:17:21,"(36.14619444444445, -86.79916388888888)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4634-2019-09-24 153409.JPG,2057188,2019:09:05 12:42:22,"(36.14596944444445, -86.81639166666666)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4635-2021-09-26 140307.JPG,526428,,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4637-2020-08-18 155319.JPG,2193261,2019:09:08 13:08:44,"(35.955444444444446, -86.79774444444445)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4638-2015-04-04 145219.JPG,3589254,2015:04:04 09:52:18,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4639-2015-04-04 145221.JPG,3490525,2015:04:04 09:52:21,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4640-2015-04-04 145222.JPG,3335764,2015:04:04 09:52:22,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4641-2015-04-04 145228.JPG,3651280,2015:04:04 09:52:28,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4642-2020-03-14 173637.JPG,1742313,2019:09:17 08:01:51,"(36.15116111111111, -86.81970277777778)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4644-2019-09-24 153409.JPG,278028,2019:09:18 11:19:28,"(35.95926388888889, -86.76060555555556)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4645-2021-09-14 025925.JPG,330627,2019:09:18 11:19:35,"(35.959338888888894, -86.76061944444444)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4646-2020-01-09 044729.JPG,4067242,2019:09:21 11:07:12,"(36.076286111111116, -86.77103333333334)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4647-2019-09-22 020200.JPG,4323597,2019:09:21 11:07:14,"(36.076286111111116, -86.77103333333334)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4648-2019-09-21 161257.JPG,3188210,2019:09:21 11:12:57,"(36.076302777777784, -86.77115)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4649-2019-09-21 161300.JPG,3378743,2019:09:21 11:13:00,"(36.07627777777778, -86.77108055555556)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4650-2019-09-22 020200.JPG,2502787,2019:09:21 11:13:28,"(36.07627222222222, -86.77107222222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4651-2015-04-05 024750.JPG,1825686,2015:04:04 21:47:50,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4651-2019-09-22 020200.JPG,2085910,2019:09:21 11:15:53,"(36.07631666666667, -86.77111111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4652-2015-04-05 124750.JPG,2093999,2015:04:05 07:47:49,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4652-2019-09-21 161749.JPG,3761247,2019:09:21 11:17:49,"(36.07625555555556, -86.77108055555556)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4653-2015-04-05 124810.JPG,2164101,2015:04:05 07:48:10,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4653-2019-09-24 153409.JPG,3749043,2019:09:21 11:18:18,"(36.07624722222223, -86.77107222222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4662-2015-04-05 185758.JPG,3095604,2015:04:05 13:57:58,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4662-2019-09-30 015544.JPG,1706504,2019:09:22 17:18:36,"(35.96042222222223, -86.82389166666667)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4663-2015-04-05 185939.JPG,2371945,2015:04:05 13:59:38,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4663-2019-09-24 153408.JPG,1770792,2019:09:22 17:18:49,"(35.960275, -86.82363055555555)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4664-2015-04-05 185946.JPG,2198742,2015:04:05 13:59:46,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4665-2015-04-07 183807.JPG,2531922,2015:04:07 13:38:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4665-2019-10-11 172231.JPG,1190204,2019:09:24 08:35:20,"(35.95546388888889, -86.79788888888889)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4666-2020-05-11 013245.JPG,1226937,2019:09:24 08:35:23,"(35.95546388888889, -86.79788888888889)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4667-2019-09-24 133645.JPG,1447320,2019:09:24 08:36:45,"(35.95557777777778, -86.79828611111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4668-2019-09-25 182455.JPG,1412352,2019:09:25 13:24:55,"(36.152027777777775, -86.81545277777778)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4669-2020-05-11 013246.JPG,1319845,2019:09:25 14:01:50,"(36.15206388888889, -86.81549166666666)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4670-2020-05-11 013109.JPG,1398746,2019:09:25 18:13:42,"(36.04009722222222, -86.83853055555555)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4671-2020-05-11 013109.JPG,2295606,2019:09:25 18:14:00,"(36.04007222222222, -86.838875)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4672-2019-09-26 140406.JPG,1418585,2019:09:25 19:08:14,"(35.95518611111111, -86.79739444444444)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4673-2015-04-24 145801.JPG,2186276,2015:04:24 09:58:01,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4673-2020-01-09 044729.JPG,1278112,2019:09:25 19:08:21,"(35.95517777777778, -86.79739444444444)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4674-2015-04-24 145811.JPG,2070407,2015:04:24 09:58:11,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4674-2019-09-26 140406.JPG,1299848,2019:09:25 19:08:58,"(35.955197222222225, -86.79740833333334)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4675-2020-05-11 013244.JPG,1311939,2019:09:25 19:08:59,"(35.955197222222225, -86.79740833333334)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4682-2020-01-02 141259.JPG,1305556,2019:09:26 18:22:53,"(35.95520833333334, -86.79735555555555)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4683-2015-04-26 000417.JPG,2850081,2015:04:25 19:04:17,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4683-2020-05-11 013247.JPG,1465733,2019:09:26 18:22:57,"(35.955197222222225, -86.79734722222221)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4684-2015-04-26 000453.JPG,2167940,2015:04:25 19:04:53,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4684-2020-05-11 013107.JPG,1272989,2019:09:26 18:23:36,"(35.955219444444445, -86.79734722222221)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4685-2015-04-26 000522.JPG,1984174,2015:04:25 19:05:22,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4686-2015-04-26 000526.JPG,2047732,2015:04:25 19:05:26,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4686-2019-09-27 234428.JPG,984486,2019:09:27 18:44:28,"(35.96015555555556, -86.75974166666667)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4687-2019-09-30 015543.JPG,977389,2019:09:27 18:44:28,"(35.96015555555556, -86.75974166666667)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4688-2015-04-26 000743.JPG,2660494,2015:04:25 19:07:43,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4688-2020-05-11 013110.JPG,1426516,2019:09:27 19:34:29,"(35.959447222222224, -86.7582861111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4689-2015-04-26 000749.JPG,2901803,2015:04:25 19:07:49,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4691-2015-04-26 182817.JPG,1095224,2015:04:26 13:28:17,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4704-2020-05-11 013245.JPG,1797608,2019:10:03 17:41:03,"(35.95528055555556, -86.79736388888888)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4705-2015-05-05 151205.JPG,1629858,2015:05:05 10:12:05,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4706-2015-05-05 151219.JPG,1793956,2015:05:05 10:12:19,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4706-2019-10-05 220757.JPG,2686682,2019:10:04 18:04:30,"(36.13124722222222, -86.77928888888889)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4707-2015-05-05 151232.JPG,1763849,2015:05:05 10:12:32,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4709-2015-05-06 141457.JPG,2362397,2015:05:06 09:14:57,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4709-2020-01-02 141258.JPG,1734641,2019:10:05 12:21:41,"(35.951997222222225, -86.80714444444445)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4710-2015-05-06 141533.JPG,1261115,2015:05:06 09:15:32,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4710-2019-10-05 221110.JPG,1986768,2019:10:05 14:56:29,"(35.95535277777778, -86.79715833333333)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4711-2015-05-06 141540.JPG,1222657,2015:05:06 09:15:40,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4711-2019-10-05 221111.JPG,1876414,2019:10:05 14:56:46,"(35.95527222222223, -86.79735555555555)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4712-2015-05-06 141542.JPG,1274571,2015:05:06 09:15:42,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4714-2015-05-06 152459.JPG,1438352,2015:05:06 10:24:59,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4727-2019-11-27 195901.JPG,2356413,2019:10:12 17:18:40,"(36.14418888888889, -86.80966111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4728-2020-09-19 032009.JPG,2206478,2019:10:12 17:18:41,"(36.14418888888889, -86.80966111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4729-2020-09-25 172646.JPG,2389293,2019:10:12 17:18:42,"(36.14418888888889, -86.80966111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4730-2019-11-27 195901.JPG,2277881,2019:10:12 17:18:44,"(36.14418888888889, -86.80966111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4731-2020-05-11 013246.JPG,2415896,2019:10:12 17:18:44,"(36.14418888888889, -86.80966111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4732-2019-11-27 195901.JPG,2104644,2019:10:12 17:18:48,"(36.14418888888889, -86.80966111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4733-2019-10-12 221848.JPG,2235481,2019:10:12 17:18:48,"(36.14418888888889, -86.80966111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4734-2019-10-12 221850.JPG,2082554,2019:10:12 17:18:50,"(36.14418888888889, -86.80966111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4735-2019-10-12 221851.JPG,2175418,2019:10:12 17:18:51,"(36.14418888888889, -86.80966111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4736-2019-12-12 050828.JPG,2083936,2019:10:12 17:18:51,"(36.14418888888889, -86.80966111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4737-2019-12-12 050802.JPG,2144563,2019:10:12 17:18:52,"(36.14418888888889, -86.80966111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4738-2019-12-12 050759.JPG,1869526,2019:10:13 13:41:04,"(35.95513888888889, -86.79718055555556)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4739-2020-05-11 013108.JPG,1486572,2019:10:14 19:07:47,"(36.126422222222224, -86.78909166666666)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4741-2019-10-20 221058.JPG,912791,2019:10:20 17:10:58,"(35.963772222222225, -86.81958055555555)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4742-2019-10-20 234044.JPG,860510,2019:10:20 18:40:44,"(35.963725000000004, -86.81996111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4743-2019-10-22 174608.JPG,892558,2019:10:20 18:40:47,"(35.96373333333334, -86.81996111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4744-2019-10-25 032142.JPG,1128745,2019:10:24 20:01:52,"(35.95541666666667, -86.79769999999999)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4747-2020-05-11 013106.JPG,2146747,2019:10:26 07:57:16,"(35.93143055555555, -86.85824722222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4748-2020-05-11 013245.JPG,2301233,2019:10:26 07:57:20,"(35.93143055555555, -86.85824722222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4749-2020-05-11 013108.JPG,2153683,2019:10:26 07:57:41,"(35.931416666666664, -86.8582611111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4750-2020-05-11 013106.JPG,2225492,2019:10:26 07:57:56,"(35.93143333333333, -86.85828333333333)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4751-2020-05-11 013109.JPG,2610177,2019:10:26 07:58:09,"(35.931416666666664, -86.85829166666666)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4752-2020-05-11 013245.JPG,2627680,2019:10:26 07:58:41,"(35.93145, -86.85832222222221)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4753-2015-05-06 153054.JPG,1116949,2015:05:06 10:30:54,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4753-2020-05-11 013108.JPG,2398243,2019:10:26 08:16:59,"(35.931491666666666, -86.85820833333332)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4754-2019-10-27 133327.JPG,3540666,2019:10:26 09:23:04,"(35.95607777777778, -86.79996388888888)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4756-2020-05-11 013109.JPG,2227332,2019:10:26 09:23:43,"(35.95564166666667, -86.79975)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4757-2019-10-27 133327.JPG,2302108,2019:10:26 09:23:56,"(35.95562777777778, -86.799575)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4758-2019-10-27 133327.JPG,2275712,2019:10:26 09:23:57,"(35.95562777777778, -86.799575)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4759-2019-10-27 133328.JPG,1969028,2019:10:26 09:24:16,"(35.95558055555556, -86.79933888888888)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4760-2019-10-27 133327.JPG,1982651,2019:10:26 09:24:17,"(35.95558055555556, -86.79933888888888)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4761-2020-05-11 013106.JPG,1680521,2019:10:26 09:24:44,"(35.95555, -86.79894166666666)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4762-2020-05-11 013108.JPG,1646630,2019:10:26 09:24:46,"(35.95555, -86.79894166666666)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4763-2020-05-11 013245.JPG,1698457,2019:10:26 09:24:47,"(35.95555, -86.79894166666666)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4764-2020-05-11 013108.JPG,1448889,2019:10:26 09:25:19,"(35.955647222222225, -86.79861388888888)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4765-2019-10-26 142520.JPG,1247915,2019:10:26 09:25:20,"(35.955647222222225, -86.79861388888888)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4766-2015-05-06 154420.JPG,1543981,2015:05:06 10:44:20,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4766-2019-10-26 142606.JPG,3326220,2019:10:26 09:26:06,"(35.95631388888889, -86.79865277777778)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4767-2015-05-06 154431.JPG,1636582,2015:05:06 10:44:30,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4676-2015-04-26 000356.JPG,3449638,2015:04:25 19:03:55,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4682-2015-04-26 000416.JPG,2892548,2015:04:25 19:04:16,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4692-2015-04-26 182818.JPG,1255004,2015:04:26 13:28:18,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4704-2015-05-04 192925.JPG,2766143,2015:05:04 14:29:25,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4715-2015-05-06 152507.JPG,1595516,2015:05:06 10:25:07,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4726-2019-11-27 195901.JPG,2172288,2019:10:12 17:18:40,"(36.14418888888889, -86.80966111111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4740-2020-05-11 013106.JPG,1469578,2019:10:14 19:08:02,"(36.12650555555555, -86.78904722222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4755-2019-10-26 142305.JPG,3174478,2019:10:26 09:23:05,"(35.95607777777778, -86.79996388888888)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4767-2019-10-27 133326.JPG,2557527,2019:10:26 09:26:09,"(35.956361111111114, -86.79866666666666)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4778-2019-10-26 144326.JPG,2650018,2019:10:26 09:43:26,"(35.958222222222226, -86.79602777777778)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4793-2021-09-14 025924.JPG,1255468,2019:10:31 18:06:02,"(35.90340555555555, -86.40853055555556)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4823-2020-05-11 013246.JPG,1382063,2019:11:01 19:07:42,"(35.959183333333335, -86.75945277777778)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4845-2015-05-12 233530.JPG,1561006,2015:05:12 18:35:30,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4768-2015-05-06 154445.JPG,1253671,2015:05:06 10:44:45,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4768-2019-10-27 204220.JPG,2463577,2019:10:26 09:26:10,"(35.956361111111114, -86.79866666666666)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4769-2019-10-26 142706.JPG,2621039,2019:10:26 09:27:06,"(35.95690277777778, -86.79922499999999)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4770-2015-05-06 154452.JPG,1051732,2015:05:06 10:44:52,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4770-2019-10-26 142706.JPG,2264432,2019:10:26 09:27:06,"(35.95690277777778, -86.79922499999999)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4771-2019-10-26 142715.JPG,2447975,2019:10:26 09:27:15,"(35.95707222222222, -86.79919444444444)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4772-2019-12-30 001715.JPG,2334097,2019:10:26 09:28:25,"(35.95729444444445, -86.80032222222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4773-2019-10-27 204220.JPG,2909721,2019:10:26 09:28:31,"(35.957100000000004, -86.80010277777778)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4774-2019-10-27 204219.JPG,2640821,2019:10:26 09:28:32,"(35.957100000000004, -86.80010277777778)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4775-2015-05-06 154501.JPG,1314852,2015:05:06 10:45:01,"(None, None)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4775-2020-01-09 044729.JPG,3072453,2019:10:26 09:29:57,"(35.95668888888889, -86.80098611111111)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4776-2020-05-11 013245.JPG,4006952,2019:10:26 09:34:58,"(35.95560833333334, -86.79862222222222)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4777-2019-10-27 204220.JPG,3723896,2019:10:26 09:39:15,"(35.95726666666667, -86.79968333333333)"
/mnt/4C74F47B74F468DA/Pictures/IMG_4779-2019-10-27 204220.JPG,2693450,2019:10:26 09:49:53,"(35.958172222222224, -86.79585277777778)"
